Date,Open,High,Low,Close,Adj. Close,Volume
"Jun 3, 2025","1,559.00","1,567.30","1,535.60","1,543.00","1,543.00","6,853,403"
"Jun 2, 2025","1,560.00","1,560.00","1,539.00","1,553.80","1,553.80","4,374,509"
"May 30, 2025","1,571.00","1,572.00","1,555.10","1,562.70","1,562.70","13,148,092"
"May 29, 2025","1,589.00","1,608.90","1,576.60","1,585.60","1,563.60","8,609,500"
"May 28, 2025","1,581.00","1,587.70","1,570.00","1,571.80","1,549.99","3,623,370"
"May 27, 2025","1,579.90","1,582.90","1,556.40","1,570.10","1,548.32","7,775,714"
"May 26, 2025","1,566.60","1,583.80","1,562.70","1,580.50","1,558.57","3,170,102"
"May 23, 2025","1,550.00","1,587.20","1,550.00","1,564.80","1,543.09","5,038,421"
"May 22, 2025","1,555.50","1,560.80","1,540.00","1,547.50","1,526.03","6,158,990"
"May 21, 2025","1,567.90","1,571.00","1,552.10","1,568.50","1,546.74","4,157,309"
"May 20, 2025","1,570.00","1,583.50","1,558.00","1,560.60","1,538.95","7,143,998"
"May 19, 2025","1,576.50","1,585.00","1,555.70","1,559.80","1,538.16","8,855,798"
"May 16, 2025","1,612.60","1,612.60","1,581.50","1,589.90","1,567.84","4,576,751"
"May 15, 2025","1,589.80","1,618.60","1,571.00","1,613.00","1,590.62","11,151,167"
"May 14, 2025","1,574.00","1,595.00","1,569.50","1,592.40","1,570.31","4,870,057"
"May 13, 2025","1,609.00","1,612.20","1,564.60","1,568.60","1,546.84","12,846,210"
"May 12, 2025","1,537.00","1,632.00","1,532.00","1,626.90","1,604.33","11,372,857"
"May 9, 2025","1,500.70","1,511.40","1,494.10","1,507.60","1,486.68","4,478,653"
"May 8, 2025","1,508.00","1,516.50","1,501.20","1,511.40","1,490.43","8,424,409"
"May 7, 2025","1,500.00","1,518.80","1,496.60","1,508.30","1,487.37","5,691,799"
"May 6, 2025","1,506.00","1,515.60","1,499.10","1,511.50","1,490.53","4,270,530"
"May 5, 2025","1,515.00","1,523.00","1,502.80","1,508.60","1,487.67","4,282,493"
"May 2, 2025","1,499.70","1,523.20","1,496.20","1,506.90","1,485.99","7,402,310"
"Apr 30, 2025","1,496.80","1,508.80","1,482.60","1,500.10","1,479.29","7,704,183"
"Apr 29, 2025","1,482.00","1,509.80","1,474.10","1,497.50","1,476.72","8,056,743"
"Apr 28, 2025","1,480.20","1,489.60","1,465.30","1,482.10","1,461.54","5,886,253"
