Date,Open,High,Low,Close,Adj. Close,Volume
"May 16, 2025","1,453.20","1,461.00","1,447.30","1,456.40","1,450.61","9,036,695"
"May 15, 2025","1,425.00","1,461.40","1,412.70","1,454.20","1,448.42","20,177,211"
"May 14, 2025","1,420.00","1,429.90","1,415.50","1,424.40","1,418.73","5,570,160"
"May 13, 2025","1,433.50","1,447.70","1,412.40","1,415.70","1,410.07","11,407,896"
"May 12, 2025","1,400.00","1,439.00","1,400.00","1,436.50","1,430.79","10,674,081"
"May 9, 2025","1,385.50","1,394.80","1,374.50","1,377.20","1,371.72","13,668,904"
"May 8, 2025","1,404.10","1,420.80","1,398.00","1,407.00","1,401.40","16,106,175"
"May 7, 2025","1,420.90","1,424.40","1,402.70","1,406.00","1,400.41","13,440,169"
"May 6, 2025","1,431.00","1,432.00","1,410.60","1,420.90","1,415.25","14,084,117"
"May 5, 2025","1,431.00","1,439.50","1,426.90","1,431.30","1,425.61","12,685,649"
"May 2, 2025","1,414.00","1,426.70","1,409.10","1,419.80","1,414.15","13,007,841"
"Apr 30, 2025","1,402.00","1,412.40","1,369.00","1,405.00","1,399.41","25,480,745"
"Apr 29, 2025","1,371.00","1,410.90","1,370.00","1,399.70","1,394.13","32,538,970"
"Apr 28, 2025","1,340.00","1,374.60","1,320.20","1,368.80","1,363.35","31,104,496"
"Apr 25, 2025","1,303.50","1,325.20","1,288.10","1,300.40","1,295.23","14,431,012"
"Apr 24, 2025","1,292.40","1,304.50","1,290.30","1,301.60","1,296.42","10,468,940"
"Apr 23, 2025","1,297.00","1,306.00","1,285.40","1,300.00","1,294.83","10,480,888"
"Apr 22, 2025","1,300.00","1,303.90","1,286.30","1,291.20","1,286.06","13,051,707"
"Apr 21, 2025","1,270.00","1,300.90","1,267.00","1,295.50","1,290.35","10,429,964"
"Apr 17, 2025","1,240.20","1,280.20","1,227.60","1,274.50","1,269.43","15,398,401"
"Apr 16, 2025","1,234.10","1,240.90","1,229.00","1,239.30","1,234.37","8,248,464"
"Apr 15, 2025","1,251.00","1,251.00","1,237.10","1,240.10","1,235.17","13,378,535"
"Apr 11, 2025","1,195.15","1,222.65","1,195.15","1,218.95","1,214.10","11,224,242"
"Apr 9, 2025","1,169.50","1,189.80","1,168.00","1,185.35","1,180.63","10,223,104"
"Apr 8, 2025","1,172.00","1,196.60","1,163.30","1,182.20","1,177.50","19,555,040"
"Apr 7, 2025","1,132.20","1,171.25","1,114.85","1,165.70","1,161.06","22,156,106"
"Apr 4, 2025","1,241.10","1,245.45","1,193.15","1,204.70","1,199.91","17,908,652"
"Apr 3, 2025","1,233.05","1,251.80","1,233.05","1,248.70","1,243.73","7,434,366"
"Apr 2, 2025","1,247.55","1,255.55","1,243.90","1,251.15","1,246.17","10,142,590"
"Apr 1, 2025","1,264.60","1,277.90","1,249.30","1,252.60","1,247.62","12,099,648"
"Mar 28, 2025","1,280.00","1,295.75","1,269.00","1,275.10","1,270.03","18,147,129"
"Mar 27, 2025","1,278.15","1,285.00","1,271.30","1,278.20","1,273.12","15,028,056"
"Mar 26, 2025","1,291.00","1,293.80","1,268.75","1,273.05","1,267.99","12,074,747"
"Mar 25, 2025","1,307.70","1,307.70","1,282.60","1,285.45","1,280.34","13,713,899"
"Mar 24, 2025","1,291.00","1,306.00","1,284.25","1,302.10","1,296.92","20,299,319"
"Mar 21, 2025","1,275.00","1,281.00","1,270.10","1,276.35","1,271.27","21,780,769"
"Mar 20, 2025","1,251.85","1,273.00","1,250.05","1,269.15","1,264.10","15,971,477"
"Mar 19, 2025","1,241.05","1,253.25","1,238.80","1,247.15","1,242.19","16,162,399"
"Mar 18, 2025","1,238.85","1,238.85","1,238.85","1,238.85","1,233.92",-
"Mar 17, 2025","1,242.15","1,257.40","1,233.10","1,238.85","1,233.92","16,640,917"
"Mar 13, 2025","1,260.05","1,264.15","1,243.85","1,247.90","1,242.94","9,505,270"
"Mar 12, 2025","1,258.00","1,263.00","1,244.00","1,257.05","1,252.05","11,977,555"
"Mar 11, 2025","1,240.00","1,249.50","1,229.75","1,247.30","1,242.34","10,089,838"
"Mar 10, 2025","1,245.00","1,258.00","1,235.40","1,238.40","1,233.47","11,931,051"
"Mar 7, 2025","1,216.00","1,254.80","1,212.00","1,249.80","1,244.83","16,474,965"
"Mar 6, 2025","1,197.00","1,213.95","1,185.15","1,209.60","1,204.79","14,468,014"
"Mar 5, 2025","1,161.00","1,183.00","1,157.00","1,175.60","1,170.92","8,664,095"
"Mar 4, 2025","1,162.20","1,174.00","1,159.55","1,161.90","1,157.28","11,377,373"
"Mar 3, 2025","1,204.00","1,206.45","1,156.00","1,171.25","1,166.59","17,944,938"
"Feb 28, 2025","1,202.00","1,217.35","1,193.30","1,200.10","1,195.33","23,007,298"
"Feb 27, 2025","1,212.80","1,215.00","1,200.65","1,207.10","1,202.30","11,509,215"
"Feb 25, 2025","1,211.00","1,221.00","1,201.50","1,204.00","1,199.21","11,552,182"
"Feb 24, 2025","1,216.55","1,223.25","1,210.50","1,214.55","1,209.72","7,172,498"
"Feb 21, 2025","1,228.70","1,240.00","1,222.15","1,228.15","1,223.26","6,904,025"
"Feb 20, 2025","1,223.95","1,239.35","1,222.00","1,233.00","1,228.10","7,795,582"
"Feb 19, 2025","1,219.50","1,232.75","1,217.55","1,227.45","1,222.57","6,217,338"
"Feb 18, 2025","1,224.85","1,229.90","1,216.10","1,225.40","1,220.53","6,673,250"
"Feb 17, 2025","1,211.10","1,227.50","1,204.50","1,224.90","1,220.03","8,166,683"
"Feb 14, 2025","1,219.00","1,224.00","1,205.45","1,217.25","1,212.41","10,298,145"
"Feb 13, 2025","1,217.05","1,228.00","1,212.00","1,216.10","1,211.26","8,511,216"
"Feb 12, 2025","1,219.45","1,226.90","1,193.35","1,216.55","1,211.71","21,131,654"
