Date,Open,High,Low,Close,Adj. Close,Volume
"Feb 4, 2025","1,262.80","1,280.50","1,260.00","1,268.20","1,258.49","14,839,077"
"Feb 3, 2025","1,246.85","1,260.00","1,237.80","1,253.00","1,243.41","6,176,831"
"Feb 1, 2025","1,251.15","1,261.35","1,233.80","1,255.55","1,245.94","3,011,914"
"Jan 31, 2025","1,254.50","1,256.00","1,239.10","1,252.80","1,243.21","10,195,417"
"Jan 30, 2025","1,250.00","1,259.85","1,239.50","1,255.60","1,245.99","11,921,041"
"Jan 29, 2025","1,252.00","1,255.80","1,243.05","1,251.65","1,242.07","7,666,777"
"Jan 28, 2025","1,247.35","1,264.00","1,236.00","1,246.90","1,237.35","18,066,499"
"Jan 27, 2025","1,195.00","1,234.65","1,193.10","1,227.95","1,218.55","16,164,687"
"Jan 24, 2025","1,203.10","1,218.00","1,202.00","1,209.20","1,199.94","9,216,792"
"Jan 23, 2025","1,197.25","1,207.90","1,186.00","1,201.75","1,192.55","8,770,650"
"Jan 22, 2025","1,201.00","1,207.50","1,191.80","1,200.45","1,191.26","10,377,123"
"Jan 21, 2025","1,236.95","1,238.95","1,192.70","1,196.15","1,186.99","20,520,898"
"Jan 20, 2025","1,223.90","1,241.75","1,215.25","1,232.95","1,223.51","7,676,418"
"Jan 17, 2025","1,243.35","1,249.00","1,218.00","1,225.45","1,216.07","9,790,533"
"Jan 16, 2025","1,245.10","1,255.50","1,239.65","1,249.10","1,239.54","11,895,924"
"Jan 15, 2025","1,234.00","1,244.40","1,230.00","1,238.25","1,228.77","5,355,382"
"Jan 14, 2025","1,233.35","1,244.85","1,227.45","1,240.30","1,230.80","10,342,698"
"Jan 13, 2025","1,234.90","1,243.95","1,224.90","1,229.75","1,220.33","9,669,336"
"Jan 10, 2025","1,259.00","1,264.95","1,243.10","1,249.85","1,240.28","7,854,524"
"Jan 9, 2025","1,258.00","1,264.75","1,248.10","1,262.40","1,252.73","8,684,920"
"Jan 8, 2025","1,280.55","1,285.00","1,252.35","1,263.75","1,254.07","7,566,309"
"Jan 7, 2025","1,266.50","1,288.95","1,266.50","1,279.25","1,269.45","7,539,758"
"Jan 6, 2025","1,268.05","1,277.75","1,257.00","1,264.10","1,254.42","7,504,047"
"Jan 3, 2025","1,286.20","1,288.00","1,262.25","1,265.05","1,255.36","11,194,997"
"Jan 2, 2025","1,285.10","1,293.40","1,278.40","1,290.60","1,280.72","7,433,222"
"Jan 1, 2025","1,281.65","1,293.00","1,267.10","1,283.65","1,273.82","4,705,399"
"Dec 31, 2024","1,286.90","1,289.95","1,280.10","1,281.65","1,271.84","8,449,607"
"Dec 30, 2024","1,304.95","1,326.50","1,289.45","1,294.65","1,284.74","14,207,425"
"Dec 27, 2024","1,298.55","1,315.95","1,298.55","1,307.55","1,297.54","4,756,066"
"Dec 26, 2024","1,307.00","1,312.75","1,289.20","1,297.35","1,287.42","7,338,444"
"Dec 24, 2024","1,296.80","1,304.50","1,290.25","1,297.25","1,287.32","7,138,516"
"Dec 23, 2024","1,294.65","1,307.00","1,287.05","1,296.80","1,286.87","6,827,512"
"Dec 20, 2024","1,283.95","1,297.75","1,272.40","1,288.40","1,278.53","58,491,181"
"Dec 19, 2024","1,286.00","1,303.00","1,284.45","1,286.90","1,277.05","11,517,304"
