Date,Open,High,Low,Close,Adj. Close,Volume
"Apr 28, 2025","3,435.00","3,457.80","3,405.00","3,443.50","3,388.98","1,593,296"
"Apr 25, 2025","3,420.00","3,477.80","3,405.00","3,448.00","3,393.41","2,742,991"
"Apr 24, 2025","3,401.10","3,412.50","3,387.70","3,401.60","3,347.74","2,252,175"
"Apr 23, 2025","3,365.00","3,420.90","3,337.30","3,413.00","3,358.96","3,543,923"
"Apr 22, 2025","3,322.60","3,333.90","3,295.00","3,314.40","3,261.92","2,710,498"
"Apr 21, 2025","3,290.10","3,354.00","3,284.10","3,321.60","3,269.01","2,432,946"
"Apr 17, 2025","3,245.50","3,303.60","3,218.00","3,298.90","3,246.67","2,932,346"
"Apr 16, 2025","3,248.20","3,278.10","3,229.00","3,273.80","3,221.97","2,384,391"
"Apr 15, 2025","3,314.40","3,314.40","3,238.60","3,248.20","3,196.77","3,512,160"
"Apr 11, 2025","3,289.55","3,298.95","3,206.00","3,231.50","3,180.34","7,108,961"
"Apr 9, 2025","3,260.55","3,270.00","3,212.05","3,246.60","3,195.20","2,990,265"
"Apr 8, 2025","3,302.05","3,349.00","3,255.30","3,292.95","3,240.81","5,557,558"
"Apr 7, 2025","3,100.00","3,291.40","3,056.05","3,274.05","3,222.21","6,623,955"
"Apr 4, 2025","3,362.60","3,399.65","3,295.50","3,299.40","3,247.16","5,317,367"
"Apr 3, 2025","3,491.00","3,502.00","3,396.15","3,403.15","3,349.27","4,537,821"
"Apr 2, 2025","3,544.00","3,564.10","3,530.05","3,543.95","3,487.84","1,764,313"
"Apr 1, 2025","3,572.70","3,584.00","3,525.00","3,550.80","3,494.58","2,618,493"
"Mar 28, 2025","3,651.00","3,660.95","3,591.90","3,606.15","3,549.05","2,051,919"
"Mar 27, 2025","3,614.85","3,663.00","3,610.50","3,651.20","3,593.39","2,528,474"
"Mar 26, 2025","3,647.75","3,680.50","3,625.85","3,635.80","3,578.23","1,734,499"
"Mar 25, 2025","3,645.00","3,710.00","3,638.00","3,657.75","3,599.84","3,135,390"
"Mar 24, 2025","3,600.00","3,649.75","3,566.60","3,628.95","3,571.49","1,834,751"
"Mar 21, 2025","3,475.00","3,616.25","3,465.00","3,578.10","3,521.45","4,161,925"
"Mar 20, 2025","3,512.00","3,578.95","3,512.00","3,563.15","3,506.73","2,845,192"
"Mar 19, 2025","3,547.00","3,547.00","3,462.75","3,497.10","3,441.73","3,051,244"
"Mar 18, 2025","3,497.70","3,497.70","3,497.70","3,497.70","3,442.32",-
"Mar 17, 2025","3,489.00","3,530.45","3,477.35","3,497.70","3,442.32","2,690,906"
"Mar 13, 2025","3,502.30","3,524.30","3,484.10","3,511.05","3,455.46","1,693,004"
"Mar 12, 2025","3,565.00","3,569.25","3,486.85","3,506.20","3,450.69","3,174,167"
"Mar 11, 2025","3,558.00","3,588.75","3,537.65","3,575.30","3,518.69","1,995,450"
"Mar 10, 2025","3,606.50","3,622.10","3,582.60","3,589.65","3,532.81","1,004,626"
"Mar 7, 2025","3,600.00","3,625.00","3,574.40","3,611.20","3,554.02","2,051,315"
"Mar 6, 2025","3,557.00","3,609.45","3,536.10","3,601.60","3,544.58","2,786,513"
"Mar 5, 2025","3,520.85","3,600.35","3,520.85","3,547.05","3,490.89","2,501,894"
"Mar 4, 2025","3,474.00","3,551.00","3,464.30","3,532.05","3,476.13","2,797,737"
"Mar 3, 2025","3,485.00","3,523.25","3,476.15","3,493.05","3,437.74","4,990,439"
"Feb 28, 2025","3,584.95","3,600.00","3,457.00","3,483.25","3,428.10","7,085,018"
"Feb 27, 2025","3,611.70","3,638.00","3,600.70","3,612.55","3,555.35","3,823,856"
"Feb 25, 2025","3,625.00","3,658.00","3,621.25","3,629.55","3,572.08","4,101,954"
"Feb 24, 2025","3,743.15","3,763.20","3,670.00","3,675.60","3,617.40","2,508,516"
"Feb 21, 2025","3,776.10","3,817.00","3,775.00","3,786.00","3,726.06","1,833,931"
"Feb 20, 2025","3,761.50","3,788.00","3,751.30","3,779.40","3,719.56","2,888,572"
"Feb 19, 2025","3,872.20","3,874.95","3,768.15","3,784.10","3,724.19","4,366,672"
"Feb 18, 2025","3,898.40","3,924.40","3,864.50","3,873.20","3,811.88","2,149,879"
"Feb 17, 2025","3,856.50","3,934.00","3,856.20","3,904.50","3,842.68","1,799,806"
"Feb 14, 2025","3,925.00","3,948.00","3,900.00","3,934.85","3,872.55","1,681,975"
"Feb 13, 2025","3,968.00","3,984.45","3,902.25","3,910.15","3,848.24","2,277,310"
"Feb 12, 2025","3,971.10","4,021.75","3,940.15","3,950.15","3,887.61","1,678,002"
"Feb 11, 2025","4,018.40","4,040.00","3,955.00","3,963.55","3,900.79","1,810,908"
"Feb 10, 2025","4,040.00","4,052.00","4,014.35","4,036.95","3,973.03","1,339,511"
"Feb 7, 2025","4,090.00","4,090.00","4,008.00","4,029.40","3,965.60","1,548,940"
"Feb 6, 2025","4,105.40","4,139.50","4,051.55","4,082.75","4,018.11","2,284,536"
"Feb 5, 2025","4,150.00","4,150.00","4,076.00","4,091.10","4,026.33","1,693,912"
"Feb 4, 2025","4,083.70","4,118.85","4,066.05","4,107.05","4,042.02","2,547,132"
"Feb 3, 2025","4,030.90","4,077.00","3,998.70","4,068.65","4,004.23","1,265,713"
"Feb 1, 2025","4,113.00","4,135.90","4,056.00","4,073.15","4,008.66","437,172"
"Jan 31, 2025","4,110.00","4,128.45","4,085.25","4,112.40","4,047.29","1,492,943"
"Jan 30, 2025","4,099.90","4,129.90","4,058.50","4,100.05","4,035.13","1,531,251"
"Jan 29, 2025","4,054.00","4,107.85","4,054.00","4,099.80","4,034.89","1,217,089"
"Jan 28, 2025","4,070.80","4,102.00","4,028.30","4,040.30","3,976.33","2,468,272"
"Jan 27, 2025","4,102.00","4,156.35","4,041.05","4,065.15","4,000.79","1,551,782"
"Jan 24, 2025","4,104.00","4,178.00","4,104.00","4,152.35","4,086.61","1,910,099"
"Jan 23, 2025","4,168.00","4,191.35","4,140.05","4,145.45","4,079.81","1,822,998"
"Jan 22, 2025","4,050.00","4,163.15","4,044.20","4,156.60","4,090.79","2,409,223"
"Jan 21, 2025","4,095.30","4,111.00","4,030.00","4,035.85","3,971.95","1,971,591"
"Jan 20, 2025","4,145.80","4,145.80","4,068.10","4,077.80","4,013.24","1,287,799"
"Jan 17, 2025","4,159.90","4,160.60","4,100.05","4,124.30","4,059.00","1,761,466"
"Jan 16, 2025","4,260.00","4,294.00","4,191.85","4,206.30","4,064.90","2,637,705"
"Jan 15, 2025","4,218.00","4,256.45","4,207.45","4,249.60","4,106.75","1,653,474"
"Jan 14, 2025","4,302.00","4,313.90","4,219.05","4,233.05","4,090.76","3,441,709"
"Jan 13, 2025","4,245.00","4,322.95","4,227.40","4,291.10","4,146.85","4,003,771"
"Jan 10, 2025","4,200.00","4,297.00","4,170.00","4,265.65","4,122.26","7,894,300"
"Jan 9, 2025","4,101.00","4,137.75","4,025.30","4,038.85","3,903.08","2,392,472"
"Jan 8, 2025","4,034.90","4,126.00","4,017.75","4,108.40","3,970.30","2,181,277"
"Jan 7, 2025","4,114.95","4,140.35","4,011.55","4,028.30","3,892.89","2,669,054"
"Jan 6, 2025","4,105.50","4,149.65","4,066.40","4,095.00","3,957.35","2,085,593"
"Jan 3, 2025","4,179.95","4,179.95","4,092.30","4,099.90","3,962.08","1,791,953"
"Jan 2, 2025","4,120.00","4,183.00","4,096.95","4,175.75","4,035.38","1,720,835"
"Jan 1, 2025","4,094.40","4,134.00","4,085.45","4,112.45","3,974.21","763,161"
"Dec 31, 2024","4,135.00","4,139.95","4,032.05","4,094.80","3,957.15","1,555,429"
"Dec 30, 2024","4,151.00","4,199.30","4,112.00","4,158.80","4,019.00","1,527,169"
"Dec 27, 2024","4,163.00","4,180.95","4,147.25","4,164.85","4,024.85","858,100"
"Dec 26, 2024","4,179.50","4,199.95","4,143.15","4,169.10","4,028.96","1,208,464"
"Dec 24, 2024","4,158.30","4,218.00","4,158.30","4,179.50","4,039.01","1,181,886"
"Dec 23, 2024","4,200.05","4,217.00","4,114.90","4,158.30","4,018.52","2,195,338"
"Dec 20, 2024","4,329.00","4,382.00","4,152.50","4,170.30","4,030.11","4,116,989"
"Dec 19, 2024","4,282.00","4,364.00","4,262.00","4,271.90","4,128.30","3,015,763"
"Dec 18, 2024","4,311.70","4,362.00","4,289.60","4,347.85","4,201.70","1,575,404"
"Dec 17, 2024","4,410.00","4,432.95","4,318.00","4,328.50","4,183.00","3,225,027"
"Dec 16, 2024","4,459.00","4,475.00","4,397.00","4,415.20","4,266.78","1,646,224"
"Dec 13, 2024","4,434.95","4,494.90","4,394.40","4,473.90","4,323.51","1,967,048"
"Dec 12, 2024","4,430.05","4,485.00","4,426.00","4,454.95","4,305.20","1,914,642"
"Dec 11, 2024","4,431.85","4,448.65","4,407.00","4,427.45","4,278.62","1,635,256"
"Dec 10, 2024","4,426.15","4,493.80","4,412.10","4,432.55","4,283.55","2,087,828"
"Dec 9, 2024","4,430.45","4,469.40","4,415.55","4,452.15","4,302.49","2,066,639"
"Dec 6, 2024","4,453.00","4,465.00","4,412.75","4,445.50","4,296.06","1,842,087"
"Dec 5, 2024","4,400.80","4,489.00","4,360.00","4,464.05","4,313.99","3,746,747"
"Dec 4, 2024","4,313.55","4,386.95","4,289.05","4,354.40","4,208.03","3,302,642"
"Dec 3, 2024","4,314.35","4,325.00","4,265.45","4,302.75","4,158.11","2,010,905"
"Dec 2, 2024","4,270.00","4,288.20","4,230.05","4,276.65","4,132.89","1,670,944"
"Nov 29, 2024","4,220.00","4,298.70","4,195.65","4,270.85","4,127.28","2,017,425"
"Nov 28, 2024","4,319.00","4,339.95","4,233.00","4,244.90","4,102.21","2,558,544"
"Nov 27, 2024","4,358.95","4,377.40","4,324.05","4,332.55","4,186.91","1,558,993"
"Nov 26, 2024","4,321.05","4,366.60","4,310.00","4,352.70","4,206.38","2,060,669"
"Nov 25, 2024","4,280.00","4,328.10","4,252.20","4,315.10","4,170.05","4,052,167"
"Nov 22, 2024","4,071.00","4,254.95","4,054.00","4,244.60","4,101.92","3,096,553"
"Nov 21, 2024","4,044.90","4,092.45","4,024.00","4,072.85","3,935.94","2,384,347"
"Nov 19, 2024","4,019.90","4,132.15","4,014.10","4,039.55","3,903.76","1,776,233"
"Nov 18, 2024","4,213.00","4,213.00","3,990.20","4,019.50","3,884.38","3,313,944"
"Nov 14, 2024","4,135.00","4,160.00","4,116.45","4,145.90","4,006.53","1,825,432"
"Nov 13, 2024","4,178.10","4,196.75","4,131.05","4,150.35","4,010.84","1,098,813"
"Nov 12, 2024","4,216.00","4,218.00","4,164.35","4,197.40","4,056.30","1,587,640"
"Nov 11, 2024","4,128.20","4,234.30","4,117.65","4,198.70","4,057.56","1,406,487"
"Nov 8, 2024","4,155.00","4,169.75","4,117.65","4,147.00","4,007.60","1,648,039"
"Nov 7, 2024","4,169.70","4,205.80","4,085.05","4,150.90","4,011.37","3,724,349"
"Nov 6, 2024","4,003.60","4,149.80","3,975.25","4,139.65","4,000.50","3,792,017"
"Nov 5, 2024","3,941.10","3,986.00","3,941.10","3,971.35","3,837.85","967,590"
"Nov 4, 2024","3,966.30","3,991.90","3,913.25","3,964.15","3,830.89","2,269,192"
"Nov 1, 2024","3,989.85","3,998.95","3,976.05","3,984.20","3,850.27","154,895"
"Oct 31, 2024","4,070.00","4,078.30","3,960.00","3,968.45","3,835.05","3,740,372"
"Oct 30, 2024","4,075.00","4,107.00","4,060.05","4,084.65","3,947.34","1,935,002"
"Oct 29, 2024","4,095.85","4,103.50","4,060.10","4,075.25","3,938.26","1,445,885"
"Oct 28, 2024","4,068.95","4,134.00","4,051.00","4,090.85","3,953.34","1,532,534"
"Oct 25, 2024","4,057.05","4,092.00","4,032.70","4,057.55","3,921.16","1,759,676"
"Oct 24, 2024","4,004.00","4,079.00","4,004.00","4,047.90","3,911.83","2,676,744"
"Oct 23, 2024","3,999.60","4,113.55","3,995.15","4,066.25","3,929.56","1,966,476"
"Oct 22, 2024","4,066.00","4,089.80","4,006.35","4,015.50","3,880.52","1,928,049"
"Oct 21, 2024","4,132.60","4,139.95","4,070.00","4,079.85","3,942.71","1,595,450"
"Oct 18, 2024","4,090.00","4,146.15","4,080.00","4,123.05","3,984.45","2,361,000"
"Oct 17, 2024","4,112.80","4,129.95","4,092.95","4,109.00","3,961.21","2,522,659"
"Oct 16, 2024","4,085.00","4,115.00","4,067.20","4,094.95","3,947.67","2,359,151"
"Oct 15, 2024","4,131.05","4,169.95","4,095.00","4,116.80","3,968.73","2,759,474"
"Oct 14, 2024","4,140.00","4,165.40","4,122.20","4,136.65","3,987.87","2,137,590"
"Oct 11, 2024","4,143.00","4,241.95","4,112.45","4,149.20","3,999.97","5,759,183"
"Oct 10, 2024","4,253.25","4,293.85","4,198.60","4,227.40","4,075.35","2,378,875"
"Oct 9, 2024","4,260.00","4,295.00","4,246.70","4,252.95","4,099.98","1,082,504"
"Oct 8, 2024","4,272.60","4,279.40","4,203.95","4,253.25","4,100.27","1,541,867"
"Oct 7, 2024","4,273.90","4,297.25","4,229.40","4,272.85","4,119.17","1,472,619"
"Oct 4, 2024","4,225.00","4,298.00","4,224.05","4,252.25","4,099.31","2,965,463"
"Oct 3, 2024","4,262.60","4,279.00","4,210.00","4,232.75","4,080.51","3,350,119"
"Oct 1, 2024","4,255.55","4,295.75","4,242.95","4,287.90","4,133.68","1,823,365"
"Sep 30, 2024","4,286.90","4,298.75","4,260.05","4,268.50","4,114.98","2,503,416"
"Sep 27, 2024","4,335.00","4,378.00","4,300.05","4,308.70","4,153.73","3,012,477"
"Sep 26, 2024","4,260.00","4,316.80","4,260.00","4,292.50","4,138.11","3,964,251"
"Sep 25, 2024","4,252.35","4,289.60","4,240.00","4,274.75","4,121.00","2,713,073"
"Sep 24, 2024","4,251.65","4,291.00","4,240.00","4,271.30","4,117.67","3,012,026"
"Sep 23, 2024","4,300.00","4,309.40","4,253.00","4,268.50","4,114.98","1,702,319"
"Sep 20, 2024","4,316.90","4,330.70","4,227.50","4,284.90","4,130.79","5,447,908"
"Sep 19, 2024","4,390.05","4,422.20","4,281.80","4,296.15","4,141.63","2,927,551"
"Sep 18, 2024","4,497.05","4,497.05","4,321.00","4,346.15","4,189.83","2,961,779"
"Sep 17, 2024","4,513.25","4,535.80","4,466.00","4,505.65","4,343.60","1,699,364"
"Sep 16, 2024","4,527.00","4,546.05","4,494.45","4,513.25","4,350.92","1,155,120"
"Sep 13, 2024","4,530.00","4,547.00","4,505.00","4,522.60","4,359.94","1,458,786"
"Sep 12, 2024","4,510.25","4,532.60","4,431.30","4,517.70","4,355.21","2,742,216"
"Sep 11, 2024","4,521.45","4,549.35","4,471.25","4,479.35","4,318.24","1,325,919"
"Sep 10, 2024","4,442.45","4,539.95","4,440.45","4,507.85","4,345.72","1,385,591"
"Sep 9, 2024","4,455.00","4,490.25","4,430.50","4,449.55","4,289.51","1,184,938"
"Sep 6, 2024","4,473.95","4,518.95","4,440.00","4,456.75","4,296.45","1,649,179"
"Sep 5, 2024","4,481.00","4,499.00","4,454.15","4,475.95","4,314.96","1,688,793"
"Sep 4, 2024","4,476.95","4,487.00","4,436.70","4,479.25","4,318.14","1,265,505"
"Sep 3, 2024","4,521.05","4,555.90","4,495.90","4,512.35","4,350.05","1,717,263"
"Sep 2, 2024","4,576.00","4,588.00","4,512.00","4,521.05","4,358.44","1,216,500"
"Aug 30, 2024","4,500.00","4,592.25","4,487.80","4,553.75","4,389.97","3,637,222"
"Aug 29, 2024","4,460.00","4,556.00","4,460.00","4,511.80","4,349.52","2,133,641"
"Aug 28, 2024","4,498.75","4,562.50","4,457.30","4,506.05","4,343.98","1,848,058"
"Aug 27, 2024","4,505.00","4,510.00","4,486.80","4,497.15","4,335.40","930,697"
"Aug 26, 2024","4,489.00","4,552.15","4,485.00","4,502.45","4,340.51","1,844,164"
